,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
883863,568145,84970S,HANGING HEART ZINC T-LIGHT HOLDER,36,2011-09-25 11:30:00,0.85,12388.0,Australia
883864,568145,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2011-09-25 11:30:00,1.25,12388.0,Australia
883865,568145,22478,BIRDHOUSE GARDEN MARKER ,50,2011-09-25 11:30:00,1.25,12388.0,Australia
883866,568145,22495,SET OF 2 ROUND TINS CAMEMBERT ,6,2011-09-25 11:30:00,2.95,12388.0,Australia
883867,568145,22496,SET OF 2 ROUND TINS DUTCH CHEESE,6,2011-09-25 11:30:00,2.95,12388.0,Australia
883868,568145,23236,STORAGE TIN VINTAGE DOILY ,18,2011-09-25 11:30:00,2.89,12388.0,Australia
883869,568145,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-09-25 11:30:00,2.95,12388.0,Australia
883870,568145,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-09-25 11:30:00,2.95,12388.0,Australia
883871,568145,22722,SET OF 6 SPICE TINS PANTRY DESIGN,12,2011-09-25 11:30:00,3.95,12388.0,Australia
890392,568687,22090,PAPER BUNTING RETROSPOT,12,2011-09-28 14:26:00,2.95,16321.0,Australia
890393,568687,21198,WHITE HEART CONFETTI IN TUBE,24,2011-09-28 14:26:00,1.65,16321.0,Australia
890539,C568694,22090,PAPER BUNTING RETROSPOT,-12,2011-09-28 14:55:00,2.95,16321.0,Australia
890540,C568694,21198,WHITE HEART CONFETTI IN TUBE,-24,2011-09-28 14:55:00,1.65,16321.0,Australia
890541,568695,22090,PAPER BUNTING RETROSPOT,12,2011-09-28 14:55:00,2.95,16321.0,Australia
890542,568695,21198,WHITE HEART CONFETTI IN TUBE,24,2011-09-28 14:55:00,1.65,16321.0,Australia
890886,568708,22379,RECYCLING BAG RETROSPOT ,10,2011-09-28 15:41:00,2.1,12393.0,Australia
890887,568708,22619,SET OF 6 SOLDIER SKITTLES,8,2011-09-28 15:41:00,3.75,12393.0,Australia
890888,568708,21915,RED  HARMONICA IN BOX ,12,2011-09-28 15:41:00,1.25,12393.0,Australia
890889,568708,21213,PACK OF 72 SKULL CAKE CASES,24,2011-09-28 15:41:00,0.55,12393.0,Australia
890890,568708,22331,WOODLAND PARTY BAG + STICKER SET,16,2011-09-28 15:41:00,1.65,12393.0,Australia
890891,568708,20726,LUNCH BAG WOODLAND,30,2011-09-28 15:41:00,1.65,12393.0,Australia
890892,568708,21581,SKULLS  DESIGN  COTTON TOTE BAG,6,2011-09-28 15:41:00,2.25,12393.0,Australia
890893,568708,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-09-28 15:41:00,1.65,12393.0,Australia
890894,568708,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-09-28 15:41:00,1.65,12393.0,Australia
890895,568708,20728,LUNCH BAG CARS BLUE,20,2011-09-28 15:41:00,1.65,12393.0,Australia
890896,568708,20725,LUNCH BAG RED RETROSPOT,10,2011-09-28 15:41:00,1.65,12393.0,Australia
890897,568708,22384,LUNCH BAG PINK POLKADOT,10,2011-09-28 15:41:00,1.65,12393.0,Australia
890898,568708,22620,4 TRADITIONAL SPINNING TOPS,12,2011-09-28 15:41:00,1.45,12393.0,Australia
890899,568708,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-09-28 15:41:00,0.55,12393.0,Australia
890900,568708,21058,PARTY INVITES WOODLAND,12,2011-09-28 15:41:00,0.85,12393.0,Australia
890901,568708,22380,TOY TIDY SPACEBOY  ,10,2011-09-28 15:41:00,2.1,12393.0,Australia
890902,568708,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,2011-09-28 15:41:00,1.95,12393.0,Australia
890903,568708,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-09-28 15:41:00,1.65,12393.0,Australia
890904,568708,23388,WOODLAND MINI BACKPACK,8,2011-09-28 15:41:00,4.15,12393.0,Australia
890905,568708,23389,SPACEBOY MINI BACKPACK,4,2011-09-28 15:41:00,4.15,12393.0,Australia
890906,568708,22175,PINK OWL SOFT TOY,6,2011-09-28 15:41:00,2.95,12393.0,Australia
890907,568708,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-09-28 15:41:00,1.25,12393.0,Australia
890908,568708,23391, I LOVE LONDON MINI BACKPACK,4,2011-09-28 15:41:00,4.15,12393.0,Australia
890909,568708,23390,DOLLY GIRL MINI BACKPACK,4,2011-09-28 15:41:00,4.15,12393.0,Australia
890910,568708,23389,SPACEBOY MINI BACKPACK,8,2011-09-28 15:41:00,4.15,12393.0,Australia
903804,569647,22722,SET OF 6 SPICE TINS PANTRY DESIGN,240,2011-10-05 12:35:00,3.45,12415.0,Australia
903812,569650,23392,SPACEBOY ROCKET LOLLY MAKERS,96,2011-10-05 12:44:00,1.79,12415.0,Australia
903813,569650,22722,SET OF 6 SPICE TINS PANTRY DESIGN,120,2011-10-05 12:44:00,3.45,12415.0,Australia
903814,569650,23512,EMBROIDERED RIBBON REEL ROSIE,144,2011-10-05 12:44:00,1.79,12415.0,Australia
903815,569650,23513,EMBROIDERED RIBBON REEL SUSIE ,144,2011-10-05 12:44:00,1.79,12415.0,Australia
903816,569650,23519,EMBROIDERED RIBBON REEL CLAIRE,72,2011-10-05 12:44:00,3.29,12415.0,Australia
903817,569650,23515,EMBROIDERED RIBBON REEL DAISY ,144,2011-10-05 12:44:00,1.79,12415.0,Australia
903818,569650,23518,EMBROIDERED RIBBON REEL RACHEL ,96,2011-10-05 12:44:00,2.49,12415.0,Australia
903819,569650,23516,EMBROIDERED RIBBON REEL SOPHIE  ,72,2011-10-05 12:44:00,3.29,12415.0,Australia
903820,569650,23502,PLAYING CARDS VINTAGE DOILY ,100,2011-10-05 12:44:00,1.04,12415.0,Australia
903821,569650,23505,PLAYING CARDS I LOVE LONDON ,100,2011-10-05 12:44:00,1.04,12415.0,Australia
903822,569650,23507,MINI PLAYING CARDS BUFFALO BILL ,250,2011-10-05 12:44:00,0.36,12415.0,Australia
903823,569650,23510,MINI PLAYING CARDS GYMKHANA,250,2011-10-05 12:44:00,0.36,12415.0,Australia
903824,569650,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,32,2011-10-05 12:44:00,4.25,12415.0,Australia
903825,569650,22969,HOMEMADE JAM SCENTED CANDLES,192,2011-10-05 12:44:00,1.25,12415.0,Australia
903826,569650,22978,PANTRY ROLLING PIN,48,2011-10-05 12:44:00,3.39,12415.0,Australia
903827,569650,22907,PACK OF 20 NAPKINS PANTRY DESIGN,96,2011-10-05 12:44:00,0.72,12415.0,Australia
903828,569650,22726,ALARM CLOCK BAKELIKE GREEN,50,2011-10-05 12:44:00,3.39,12415.0,Australia
903829,569650,22728,ALARM CLOCK BAKELIKE PINK,50,2011-10-05 12:44:00,3.39,12415.0,Australia
903830,569650,22730,ALARM CLOCK BAKELIKE IVORY,50,2011-10-05 12:44:00,3.39,12415.0,Australia
903831,569650,22727,ALARM CLOCK BAKELIKE RED ,50,2011-10-05 12:44:00,3.39,12415.0,Australia
903832,569650,22725,ALARM CLOCK BAKELIKE CHOCOLATE,50,2011-10-05 12:44:00,3.39,12415.0,Australia
903833,569650,22191,IVORY DINER WALL CLOCK,12,2011-10-05 12:44:00,7.65,12415.0,Australia
903834,569650,22193,RED DINER WALL CLOCK,12,2011-10-05 12:44:00,7.65,12415.0,Australia
903835,569650,23342,MINT DINER WALL CLOCK,12,2011-10-05 12:44:00,7.65,12415.0,Australia
903836,569650,22192,BLUE DINER WALL CLOCK,12,2011-10-05 12:44:00,7.65,12415.0,Australia
903837,569650,23341,PINK DINER WALL CLOCK,12,2011-10-05 12:44:00,7.65,12415.0,Australia
903838,569650,22892,SET OF SALT AND PEPPER TOADSTOOLS,72,2011-10-05 12:44:00,1.06,12415.0,Australia
903839,569650,23113,PANTRY CHOPPING BOARD,36,2011-10-05 12:44:00,4.15,12415.0,Australia
903840,569650,23114,VINTAGE LEAF CHOPPING BOARD  ,36,2011-10-05 12:44:00,4.15,12415.0,Australia
903841,569650,23012,GLASS APOTHECARY BOTTLE PERFUME,12,2011-10-05 12:44:00,3.45,12415.0,Australia
903842,569650,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,2011-10-05 12:44:00,3.45,12415.0,Australia
903843,569650,23013,GLASS APOTHECARY BOTTLE TONIC,12,2011-10-05 12:44:00,3.45,12415.0,Australia
903844,569650,23524,HORSE & PONY WALL ART,48,2011-10-05 12:44:00,3.29,12415.0,Australia
903845,569650,23527,ANIMALS AND NATURE WALL ART,48,2011-10-05 12:44:00,3.29,12415.0,Australia
903846,569650,23525,BUFFALO BILL WALL ART ,48,2011-10-05 12:44:00,3.29,12415.0,Australia
903847,569650,23523,TREASURE AHOY WALL ART,48,2011-10-05 12:44:00,3.29,12415.0,Australia
903848,569650,23526,DOG LICENCE WALL ART,180,2011-10-05 12:44:00,5.35,12415.0,Australia
903849,569650,23534,STOP FOR TEA WALL ART,180,2011-10-05 12:44:00,5.35,12415.0,Australia
903850,569650,23535,BICYCLE SAFTEY WALL ART,180,2011-10-05 12:44:00,5.35,12415.0,Australia
903851,569650,23536,VILLAGE SHOW WALL ART,180,2011-10-05 12:44:00,5.35,12415.0,Australia
903852,569650,23541,WALL ART CLASSIC PUDDINGS ,48,2011-10-05 12:44:00,7.45,12415.0,Australia
903853,569650,23542,70'S ALPHABET WALL ART,6,2011-10-05 12:44:00,7.45,12415.0,Australia
903854,569650,23533,WALL ART GARDEN HAVEN ,36,2011-10-05 12:44:00,5.35,12415.0,Australia
903855,569650,22386,JUMBO BAG PINK POLKADOT,100,2011-10-05 12:44:00,1.79,12415.0,Australia
903856,569650,20711,JUMBO BAG TOYS ,100,2011-10-05 12:44:00,1.79,12415.0,Australia
903857,569650,23206,LUNCH BAG APPLE DESIGN,100,2011-10-05 12:44:00,1.45,12415.0,Australia
903858,569650,22631,CIRCUS PARADE LUNCH BOX ,192,2011-10-05 12:44:00,1.65,12415.0,Australia
903859,569650,22629,SPACEBOY LUNCH BOX ,64,2011-10-05 12:44:00,1.65,12415.0,Australia
903860,569650,22630,DOLLY GIRL LUNCH BOX,64,2011-10-05 12:44:00,1.65,12415.0,Australia
903861,569650,23371,SET 36 COLOUR PENCILS SPACEBOY ,128,2011-10-05 12:44:00,1.06,12415.0,Australia
903862,569650,23372,SET 36 COLOUR PENCILS DOLLY GIRL,128,2011-10-05 12:44:00,1.06,12415.0,Australia
903863,569650,23370,SET 36 COLOURING PENCILS DOILY,128,2011-10-05 12:44:00,1.06,12415.0,Australia
903864,569650,20979,36 PENCILS TUBE RED RETROSPOT,128,2011-10-05 12:44:00,1.06,12415.0,Australia
903865,569650,20978,36 PENCILS TUBE SKULLS,128,2011-10-05 12:44:00,1.06,12415.0,Australia
903866,569650,20727,LUNCH BAG  BLACK SKULL.,100,2011-10-05 12:44:00,1.45,12415.0,Australia
903867,569650,23390,DOLLY GIRL MINI BACKPACK,100,2011-10-05 12:44:00,3.75,12415.0,Australia
903868,569650,23389,SPACEBOY MINI BACKPACK,100,2011-10-05 12:44:00,3.75,12415.0,Australia
903869,569650,23388,WOODLAND MINI BACKPACK,100,2011-10-05 12:44:00,3.75,12415.0,Australia
903870,569650,22029,SPACEBOY BIRTHDAY CARD,72,2011-10-05 12:44:00,0.36,12415.0,Australia
903871,569650,22539,MINI JIGSAW DOLLY GIRL,240,2011-10-05 12:44:00,0.36,12415.0,Australia
903872,569650,22544,MINI JIGSAW SPACEBOY,240,2011-10-05 12:44:00,0.36,12415.0,Australia
903873,569650,22546,MINI JIGSAW PURDEY,240,2011-10-05 12:44:00,0.36,12415.0,Australia
903874,569650,23108,SET OF 10 LED DOLLY LIGHTS,60,2011-10-05 12:44:00,5.39,12415.0,Australia
903875,569650,23236,STORAGE TIN VINTAGE DOILY ,48,2011-10-05 12:44:00,2.49,12415.0,Australia
903876,569650,22698,PINK REGENCY TEACUP AND SAUCER,24,2011-10-05 12:44:00,2.55,12415.0,Australia
903877,569650,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-10-05 12:44:00,2.55,12415.0,Australia
903878,569650,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-05 12:44:00,10.95,12415.0,Australia
903879,569650,23175,REGENCY MILK JUG PINK ,24,2011-10-05 12:44:00,2.75,12415.0,Australia
903880,569650,23245,SET OF 3 REGENCY CAKE TINS,32,2011-10-05 12:44:00,4.15,12415.0,Australia
903881,569650,21115,ROSE CARAVAN DOORSTOP,16,2011-10-05 12:44:00,5.95,12415.0,Australia
903882,569650,21770,OPEN CLOSED METAL SIGN,36,2011-10-05 12:44:00,4.25,12415.0,Australia
903883,569650,21539,RED RETROSPOT BUTTER DISH,3,2011-10-05 12:44:00,4.95,12415.0,Australia
903884,569650,21843,RED RETROSPOT CAKE STAND,24,2011-10-05 12:44:00,9.95,12415.0,Australia
903885,569650,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,120,2011-10-05 12:44:00,0.42,12415.0,Australia
903886,569650,22090,PAPER BUNTING RETROSPOT,40,2011-10-05 12:44:00,2.55,12415.0,Australia
903887,569650,22549,PICTURE DOMINOES,72,2011-10-05 12:44:00,1.25,12415.0,Australia
903888,569650,22620,4 TRADITIONAL SPINNING TOPS,48,2011-10-05 12:44:00,1.45,12415.0,Australia
903889,569650,22991,GIRAFFE WOODEN RULER,144,2011-10-05 12:44:00,1.65,12415.0,Australia
903890,569650,22992,REVOLVER WOODEN RULER ,144,2011-10-05 12:44:00,1.65,12415.0,Australia
903891,569650,21791,VINTAGE HEADS AND TAILS CARD GAME ,72,2011-10-05 12:44:00,1.06,12415.0,Australia
903892,569650,22327,ROUND SNACK BOXES SET OF 4 SKULLS,48,2011-10-05 12:44:00,2.55,12415.0,Australia
905447,569722,23355,HOT WATER BOTTLE KEEP CALM,12,2011-10-06 09:31:00,4.95,12431.0,Australia
905448,569722,23389,SPACEBOY MINI BACKPACK,4,2011-10-06 09:31:00,4.15,12431.0,Australia
905449,569722,23392,SPACEBOY ROCKET LOLLY MAKERS,6,2011-10-06 09:31:00,2.08,12431.0,Australia
905450,569722,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-10-06 09:31:00,5.95,12431.0,Australia
905451,569722,85014B,RED RETROSPOT UMBRELLA,3,2011-10-06 09:31:00,5.95,12431.0,Australia
905452,569722,21936,RED RETROSPOT PICNIC BAG,5,2011-10-06 09:31:00,2.95,12431.0,Australia
905453,569722,22385,JUMBO BAG SPACEBOY DESIGN,20,2011-10-06 09:31:00,2.08,12431.0,Australia
905454,569722,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-10-06 09:31:00,2.08,12431.0,Australia
905455,569722,23559,WOODLAND BUNNIES LOLLY MAKERS,6,2011-10-06 09:31:00,2.08,12431.0,Australia
905456,569722,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-06 09:31:00,12.75,12431.0,Australia
905457,569722,16169E,WRAP 50'S  CHRISTMAS,25,2011-10-06 09:31:00,0.42,12431.0,Australia
905458,569722,22045,SPACEBOY GIFT WRAP,25,2011-10-06 09:31:00,0.42,12431.0,Australia
905459,569722,22726,ALARM CLOCK BAKELIKE GREEN,12,2011-10-06 09:31:00,3.75,12431.0,Australia
905460,569722,22193,RED DINER WALL CLOCK,4,2011-10-06 09:31:00,8.5,12431.0,Australia
905461,569722,22727,ALARM CLOCK BAKELIKE RED ,12,2011-10-06 09:31:00,3.75,12431.0,Australia
905462,569722,23316,RED REFECTORY CLOCK ,2,2011-10-06 09:31:00,9.95,12431.0,Australia
905463,569722,23342,MINT DINER WALL CLOCK,2,2011-10-06 09:31:00,8.5,12431.0,Australia
905464,569722,22690,DOORMAT HOME SWEET HOME BLUE ,4,2011-10-06 09:31:00,8.25,12431.0,Australia
905465,569722,23502,PLAYING CARDS VINTAGE DOILY ,12,2011-10-06 09:31:00,1.25,12431.0,Australia
905466,569722,23506,MINI PLAYING CARDS SPACEBOY ,20,2011-10-06 09:31:00,0.42,12431.0,Australia
905467,569722,23298,SPOTTY BUNTING,3,2011-10-06 09:31:00,4.95,12431.0,Australia
905468,569722,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-06 09:31:00,4.95,12431.0,Australia
905469,569722,22029,SPACEBOY BIRTHDAY CARD,12,2011-10-06 09:31:00,0.42,12431.0,Australia
905470,569722,22037,ROBOT BIRTHDAY CARD,12,2011-10-06 09:31:00,0.42,12431.0,Australia
905471,569722,21770,OPEN CLOSED METAL SIGN,2,2011-10-06 09:31:00,4.95,12431.0,Australia
905472,569722,21164,HOME SWEET HOME METAL SIGN ,6,2011-10-06 09:31:00,2.95,12431.0,Australia
905473,569722,21243,PINK  POLKADOT PLATE ,8,2011-10-06 09:31:00,1.69,12431.0,Australia
905474,569723,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-10-06 09:32:00,2.08,12431.0,Australia
905475,569723,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-10-06 09:32:00,6.25,12431.0,Australia
905476,569723,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-10-06 09:32:00,2.08,12431.0,Australia
905477,569723,85014B,RED RETROSPOT UMBRELLA,3,2011-10-06 09:32:00,5.95,12431.0,Australia
905478,569723,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-10-06 09:32:00,5.95,12431.0,Australia
914811,570467,22551,PLASTERS IN TIN SPACEBOY,12,2011-10-10 16:06:00,1.65,12607.0,USA
914812,570467,21915,RED  HARMONICA IN BOX ,12,2011-10-10 16:06:00,1.25,12607.0,USA
914813,570467,22619,SET OF 6 SOLDIER SKITTLES,4,2011-10-10 16:06:00,3.75,12607.0,USA
914814,570467,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-10-10 16:06:00,4.95,12607.0,USA
914815,570467,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-10-10 16:06:00,8.25,12607.0,USA
914816,570467,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-10-10 16:06:00,1.45,12607.0,USA
914817,570467,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-10-10 16:06:00,1.45,12607.0,USA
914818,570467,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-10-10 16:06:00,1.45,12607.0,USA
914819,570467,22090,PAPER BUNTING RETROSPOT,6,2011-10-10 16:06:00,2.95,12607.0,USA
914820,570467,22668,PINK BABY BUNTING,5,2011-10-10 16:06:00,2.95,12607.0,USA
914821,570467,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-10-10 16:06:00,5.45,12607.0,USA
914822,570467,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-10-10 16:06:00,5.45,12607.0,USA
914823,570467,22974,CHILDRENS DOLLY GIRL MUG,12,2011-10-10 16:06:00,1.65,12607.0,USA
914824,570467,22972,CHILDREN'S SPACEBOY MUG,12,2011-10-10 16:06:00,1.65,12607.0,USA
914825,570467,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-10-10 16:06:00,2.95,12607.0,USA
914826,570467,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-10-10 16:06:00,1.25,12607.0,USA
914827,570467,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-10-10 16:06:00,1.25,12607.0,USA
914828,570467,22949,36 DOILIES DOLLY GIRL,12,2011-10-10 16:06:00,1.45,12607.0,USA
914829,570467,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-10-10 16:06:00,1.45,12607.0,USA
914830,570467,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-10-10 16:06:00,1.45,12607.0,USA
914831,570467,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2011-10-10 16:06:00,3.75,12607.0,USA
914832,570467,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2011-10-10 16:06:00,1.49,12607.0,USA
914833,570467,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,2011-10-10 16:06:00,4.95,12607.0,USA
914834,570467,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-10-10 16:06:00,0.55,12607.0,USA
914835,570467,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-10-10 16:06:00,0.55,12607.0,USA
914836,570467,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-10-10 16:06:00,0.55,12607.0,USA
914837,570467,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-10-10 16:06:00,0.55,12607.0,USA
914838,570467,22938,CUPCAKE LACE PAPER SET 6,12,2011-10-10 16:06:00,1.95,12607.0,USA
914839,570467,84991,60 TEATIME FAIRY CAKE CASES,24,2011-10-10 16:06:00,0.55,12607.0,USA
914840,570467,22199,FRYING PAN RED RETROSPOT,4,2011-10-10 16:06:00,4.25,12607.0,USA
914841,570467,22848,BREAD BIN DINER STYLE PINK,1,2011-10-10 16:06:00,16.95,12607.0,USA
914842,570467,22204,MILK PAN BLUE POLKADOT,4,2011-10-10 16:06:00,3.75,12607.0,USA
914843,570467,22360,GLASS JAR ENGLISH CONFECTIONERY,6,2011-10-10 16:06:00,2.95,12607.0,USA
914844,570467,47559B,TEA TIME OVEN GLOVE,10,2011-10-10 16:06:00,1.25,12607.0,USA
914845,570467,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,2011-10-10 16:06:00,1.25,12607.0,USA
914846,570467,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2011-10-10 16:06:00,0.85,12607.0,USA
914847,570467,23156,SET OF 5 MINI GROCERY MAGNETS,12,2011-10-10 16:06:00,2.08,12607.0,USA
914848,570467,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-10-10 16:06:00,2.08,12607.0,USA
914849,570467,22027,TEA PARTY BIRTHDAY CARD,12,2011-10-10 16:06:00,0.42,12607.0,USA
914850,570467,22029,SPACEBOY BIRTHDAY CARD,12,2011-10-10 16:06:00,0.42,12607.0,USA
914851,570467,22983,CARD BILLBOARD FONT,12,2011-10-10 16:06:00,0.42,12607.0,USA
914852,570467,22712,CARD DOLLY GIRL ,12,2011-10-10 16:06:00,0.42,12607.0,USA
914853,570467,16161P,WRAP ENGLISH ROSE ,25,2011-10-10 16:06:00,0.42,12607.0,USA
914854,570467,21498,RED RETROSPOT WRAP ,25,2011-10-10 16:06:00,0.42,12607.0,USA
914855,570467,21499,BLUE POLKADOT WRAP,25,2011-10-10 16:06:00,0.42,12607.0,USA
914856,570467,22046,TEA PARTY  WRAPPING PAPER ,25,2011-10-10 16:06:00,0.42,12607.0,USA
914857,570467,22048,BIRTHDAY BANQUET GIFT WRAP,25,2011-10-10 16:06:00,0.42,12607.0,USA
914858,570467,22050,PINK PAISLEY ROSE GIFT WRAP,25,2011-10-10 16:06:00,0.42,12607.0,USA
914859,570467,22708,WRAP DOLLY GIRL,25,2011-10-10 16:06:00,0.42,12607.0,USA
914860,570467,22706,WRAP COWBOYS  ,25,2011-10-10 16:06:00,0.42,12607.0,USA
914861,570467,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-10-10 16:06:00,1.25,12607.0,USA
914862,570467,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,2011-10-10 16:06:00,1.25,12607.0,USA
914863,570467,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-10-10 16:06:00,1.45,12607.0,USA
914864,570467,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-10-10 16:06:00,1.25,12607.0,USA
914865,570467,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-10-10 16:06:00,1.65,12607.0,USA
914866,570467,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-10-10 16:06:00,0.83,12607.0,USA
914867,570467,48185,DOORMAT FAIRY CAKE,2,2011-10-10 16:06:00,8.25,12607.0,USA
914868,570467,23372,SET 36 COLOUR PENCILS DOLLY GIRL,16,2011-10-10 16:06:00,1.25,12607.0,USA
914869,570467,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-10-10 16:06:00,0.65,12607.0,USA
914870,570467,23513,EMBROIDERED RIBBON REEL SUSIE ,6,2011-10-10 16:06:00,2.08,12607.0,USA
914871,570467,23518,EMBROIDERED RIBBON REEL RACHEL ,6,2011-10-10 16:06:00,2.89,12607.0,USA
914872,570467,23514,EMBROIDERED RIBBON REEL SALLY ,6,2011-10-10 16:06:00,2.08,12607.0,USA
914873,570467,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-10-10 16:06:00,4.95,12607.0,USA
914874,570467,23078,ICE CREAM PEN LIP GLOSS ,24,2011-10-10 16:06:00,1.25,12607.0,USA
914875,570467,23077,DOUGHNUT LIP GLOSS ,20,2011-10-10 16:06:00,1.25,12607.0,USA
914876,570467,21058,PARTY INVITES WOODLAND,12,2011-10-10 16:06:00,0.85,12607.0,USA
914877,570467,21059,PARTY INVITES DINOSAURS,12,2011-10-10 16:06:00,0.85,12607.0,USA
914878,570467,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-10 16:06:00,4.95,12607.0,USA
914879,570467,22492,MINI PAINT SET VINTAGE ,36,2011-10-10 16:06:00,0.65,12607.0,USA
914880,570467,22738,RIBBON REEL SNOWY VILLAGE,10,2011-10-10 16:06:00,1.65,12607.0,USA
914881,570467,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-10-10 16:06:00,2.89,12607.0,USA
914882,570467,22737,RIBBON REEL CHRISTMAS PRESENT ,10,2011-10-10 16:06:00,1.65,12607.0,USA
914883,570467,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-10-10 16:06:00,0.79,12607.0,USA
914884,570467,22736,RIBBON REEL MAKING SNOWMEN ,10,2011-10-10 16:06:00,1.65,12607.0,USA
914885,570467,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2011-10-10 16:06:00,1.65,12607.0,USA
914886,570467,22959,WRAP CHRISTMAS VILLAGE,25,2011-10-10 16:06:00,0.42,12607.0,USA
914887,570467,22818,CARD CHRISTMAS VILLAGE,12,2011-10-10 16:06:00,0.42,12607.0,USA
914888,570467,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,2011-10-10 16:06:00,3.95,12607.0,USA
914889,570467,23229,VINTAGE DONKEY TAIL GAME ,6,2011-10-10 16:06:00,3.75,12607.0,USA
914890,570467,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-10-10 16:06:00,1.25,12607.0,USA
914891,570467,23291,DOLLY GIRL CHILDRENS CUP,8,2011-10-10 16:06:00,1.25,12607.0,USA
914892,570467,23290,SPACEBOY CHILDRENS BOWL,8,2011-10-10 16:06:00,1.25,12607.0,USA
914893,570467,23292,SPACEBOY CHILDRENS CUP,8,2011-10-10 16:06:00,1.25,12607.0,USA
914894,570467,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-10-10 16:06:00,1.45,12607.0,USA
914895,570467,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-10-10 16:06:00,0.83,12607.0,USA
914896,570467,23349,ROLL WRAP VINTAGE CHRISTMAS,12,2011-10-10 16:06:00,1.25,12607.0,USA
914897,570467,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-10-10 16:06:00,1.25,12607.0,USA
914898,570467,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,2011-10-10 16:06:00,0.83,12607.0,USA
914899,570467,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-10-10 16:06:00,2.55,12607.0,USA
914900,570467,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,2011-10-10 16:06:00,0.55,12607.0,USA
914901,570467,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-10-10 16:06:00,0.83,12607.0,USA
